League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Portuguese Segunda Liga,2024-12-22,12:30:00,Torreense,Penafiel,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1000.0,1.01,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870377,0.0,0.0,0.0,0,1.237245740,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
German 3 Liga,2024-12-22,12:30:00,Verl,VfL Osnabruck,2.04,2.26,2.98,4.4,3.6,5.2,2.14,2.46,1.68,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870369,4901988.0,13450471.0,58805.0,1.237245501,1.237245546,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Dutch Eredivisie,2024-12-22,12:45:00,Willem II,NEC Nijmegen,3.1,3.25,2.54,2.62,3.4,3.5,1.74,1.86,2.16,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33856619,48455.0,48456.0,58805.0,1.237043818,1.237043828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dutch Eerste Divisie,2024-12-22,12:45:00,ADO Den Haag,FC Oss,1.38,1.48,1.09,12.5,4.2,950.0,2.44,3.2,1.51,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870571,315069.0,4987328.0,58805.0,1.237249358,1.237249474,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Turkish 1 Lig,2024-12-22,13:00:00,Corum Belediyespor,Ankaragucu,1.64,4.8,1.27,2.56,2.48,950.0,1.66,2.08,1.92,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870466,6781499.0,113184.0,58805.0,1.237247104,1.237247149,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish Segunda RFEF - Group 4,2024-12-22,13:00:00,San Fernando CD,Cadiz B,1.32,1.6,7.2,1000.0,3.8,950.0,1.71,2.18,1.84,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33875013,9282888.0,14158129.0,58805.0,1.237331427,1.237331472,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish Segunda RFEF - Group 3,2024-12-22,13:00:00,Olot,CF Badalona Futur,1.65,2.14,4.3,29.0,2.88,950.0,1.44,1.83,2.2,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33874985,7602489.0,50374840.0,58805.0,1.237332597,1.237332646,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish Segunda RFEF - Group 2,2024-12-22,13:00:00,SD Logrones,Utebo CF,1.1,2.44,3.9,1000.0,1.7,950.0,1.44,1.8,2.26,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33874667,6399685.0,7295691.0,58805.0,1.237322752,1.237322797,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish Segunda RFEF - Group 3,2024-12-22,13:00:00,Sabadell,Valencia-Mestalla,1.77,2.32,3.6,12.5,2.9,950.0,1.54,2.04,1.97,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33874996,565026.0,11494961.0,58805.0,1.237332147,1.237332192,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Serbian Super League,2024-12-22,13:00:00,FK Spartak,FK Napredak,1.23,2.64,1.62,5.5,2.26,950.0,1.52,2.02,1.98,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33875049,4104730.0,2531444.0,58805.0,1.237327942,1.237327987,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Greek Super League,2024-12-22,13:00:00,Panathinaikos,Kallithea,1.22,1.26,1.04,1000.0,6.0,14.0,2.12,2.6,1.62,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33853968,50334.0,264411.0,58805.0,1.237000264,1.237000309,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Turkish Super League,2024-12-22,13:00:00,Trabzonspor,Bodrum Belediyesi Bodrumspor,1.49,1.64,5.9,8.2,4.6,6.0,2.02,2.68,1.59,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33873176,113125.0,41212717.0,58805.0,1.237301355,1.237301358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish Segunda RFEF - Group 2,2024-12-22,13:00:00,Alfaro,UD Logrones,2.22,1000.0,1.1,1.82,2.2,950.0,1.5,1.81,2.24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33874657,2250337.0,4136687.0,58805.0,1.237322842,1.237322887,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie B,2024-12-22,13:15:00,US Cremonese,Sampdoria,1.84,1.97,4.5,5.1,3.6,3.95,1.87,2.04,1.98,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870165,10513040.0,60311.0,58805.0,1.237240549,1.237240559,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie C,2024-12-22,13:30:00,Perugia,US Pianese,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1000.0,1.01,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877545,0.0,0.0,0.0,0,1.237366133,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish Primera Division RFEF Group 2,2024-12-22,13:30:00,Alcorcon,Ibiza Eivissa,2.7,3.85,2.36,3.35,2.66,4.9,1.49,1.85,2.16,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877133,2250328.0,3303600.0,58805.0,1.237360489,1.237360534,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish Segunda RFEF - Group 1,2024-12-22,13:30:00,Bergantinos CF,SD Rayo Cantabria,2.36,3.6,2.48,3.85,2.72,950.0,1.58,2.12,1.89,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33874567,6884141.0,9339277.0,58805.0,1.237321163,1.237321208,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Spanish Primera Division RFEF Group 2,2024-12-22,13:30:00,Real Murcia,Intercity Sant Joan C.F,1.1,2.06,1.94,1000.0,1.94,950.0,1.51,1.9,2.12,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877138,219454.0,25284483.0,58805.0,1.237360038,1.237360083,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie C,2024-12-22,13:30:00,Pesaro,Sassari Torres,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1000.0,1.01,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33877544,0.0,0.0,0.0,0,1.237366313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
English Premier League,2024-12-22,13:30:00,Tottenham,Liverpool,4.6,4.7,1.76,1.78,4.5,4.6,3.85,3.95,1.34,1.36,1.38,1.41,3.4,3.65,40.0,48.0,19.5,24.0,17.0,19.5,19.5,24.0,32.0,46.0,12.0,13.0,10.5,11.0,14.0,15.5,42.0,1000.0,18.0,22.0,12.0,13.5,16.5,19.0,70.0,1000.0,25.0,44.0,27.0,32.0,29.0,38.0,18.0,60.0,4.9,5.1,95.0,200.0,33851576,48224.0,56323.0,58805.0,1.236956623,1.236956562,1.236956622,1.236956633,0.0,0.0,0.0,0.0,34.0,55.0,1.02,1.03,9.8,11.0,1.1,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236956628,1.236956566
Italian Serie C,2024-12-22,13:30:00,Taranto Sport,FC Giugliano,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1000.0,1.01,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33875276,0.0,0.0,0.0,0,1.237333152,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie C,2024-12-22,13:30:00,Calcio Avellino SSD,AZ Picerno ASD,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1000.0,1.01,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33875205,0.0,0.0,0.0,0,1.237329664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
German Bundesliga,2024-12-22,13:30:00,Wolfsburg,Dortmund,3.15,3.25,2.32,2.36,3.85,3.9,2.44,2.52,1.66,1.69,1.57,1.62,2.6,2.76,19.0,23.0,13.0,14.5,15.0,17.5,25.0,34.0,15.5,18.0,8.2,9.2,10.5,11.5,18.0,29.0,20.0,25.0,12.5,14.0,13.0,15.5,19.5,32.0,28.0,60.0,19.5,32.0,22.0,44.0,29.0,75.0,18.5,22.0,10.5,12.5,10.0,480.0,33853162,44521.0,44785.0,58805.0,1.236981802,1.236981786,1.236981801,1.236981811,0.0,0.0,0.0,0.0,18.0,26.0,1.04,1.06,5.4,6.4,1.2,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236981807,1.236981789
Croatian 1 HNL,2024-12-22,13:30:00,Sibenik,Hajduk Split,1.04,1000.0,1.37,1.49,1.22,1000.0,1.81,2.04,1.96,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870573,2020490.0,46725.0,58805.0,1.237249754,1.237249799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italian Serie C,2024-12-22,13:30:00,Catania,Sorrento,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1000.0,1.01,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33875208,0.0,0.0,0.0,0,1.237329553,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Italian Serie A,2024-12-22,14:00:00,Atalanta,Empoli,1.3,1.31,14.0,14.5,6.2,6.4,2.36,2.4,1.72,1.74,2.28,2.4,1.72,1.77,18.0,22.0,24.0,42.0,18.0,140.0,20.0,1000.0,7.8,8.4,12.5,14.0,28.0,55.0,18.5,270.0,6.8,7.2,10.0,11.0,30.0,38.0,19.0,230.0,8.8,9.6,13.0,14.5,26.0,46.0,18.5,260.0,4.7,5.0,19.0,480.0,20.0,1000.0,33853743,215817.0,60294.0,58805.0,1.236993402,1.236993386,1.236993401,1.236993411,0.0,0.0,0.0,0.0,15.5,26.0,1.04,1.07,4.8,5.2,1.24,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236993407,1.236993389
Portuguese Primeira Liga,2024-12-22,14:00:00,Santa Clara,Braga,3.25,3.75,2.38,2.6,3.15,3.25,1.64,1.74,2.36,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33873339,48793.0,48799.0,58805.0,1.237301948,1.237301958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish Segunda RFEF - Group 1,2024-12-22,14:00:00,Real Aviles,Numancia,3.1,4.6,2.18,3.05,2.58,4.6,1.37,1.7,2.42,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33874558,5924349.0,28189.0,58805.0,1.237321253,1.237321298,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Belgian First Division A,2024-12-22,14:30:00,Union St Gilloise,Club Brugge,2.7,3.0,2.7,2.82,3.35,3.65,1.86,2.0,2.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870668,892024.0,10762.0,58805.0,1.237249919,1.237249929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish La Liga,2024-12-22,14:30:00,Leganes,Villarreal,4.2,4.4,2.0,2.02,3.6,3.7,1.88,1.95,2.06,2.14,1.88,1.94,2.06,2.14,12.0,14.0,8.2,8.8,10.5,12.0,19.5,23.0,13.5,15.0,7.2,7.8,9.8,10.5,18.5,22.0,26.0,50.0,15.0,17.5,17.0,21.0,32.0,44.0,13.5,120.0,28.0,65.0,32.0,75.0,13.0,140.0,32.0,80.0,13.5,15.5,13.5,1000.0,33853360,309109.0,28191.0,58805.0,1.236986785,1.236986769,1.236986784,1.236986794,0.0,0.0,0.0,0.0,11.5,13.5,1.08,1.09,3.65,3.85,1.35,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236986790,1.236986772
Spanish La Liga,2024-12-22,14:30:00,Las Palmas,Espanyol,1.93,1.95,4.8,5.0,3.55,3.65,1.8,1.84,2.18,2.26,2.0,2.08,1.93,2.0,11.0,12.5,13.5,15.0,21.0,60.0,14.0,150.0,7.4,8.0,7.2,7.8,17.0,19.5,32.0,1000.0,9.4,10.5,10.0,10.5,16.0,23.0,14.0,95.0,17.5,21.0,18.5,22.0,26.0,170.0,13.5,180.0,13.5,15.5,14.5,120.0,15.5,1000.0,33853377,9163.0,59044.0,58805.0,1.236986665,1.236986649,1.236986664,1.236986674,0.0,0.0,0.0,0.0,10.5,13.5,1.08,1.11,3.4,3.55,1.39,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236986670,1.236986652
Spanish Segunda Division,2024-12-22,14:30:00,Racing Santander,Eldense,1.77,1.79,5.2,5.8,3.75,4.1,1.34,990.0,1.01,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33872261,24072.0,2250350.0,58805.0,1.237280406,1.237280451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish Segunda Division,2024-12-22,14:30:00,Almeria,Cadiz,1.66,1.74,5.2,6.6,3.8,950.0,1.92,2.08,1.93,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33872257,248020.0,516259.0,58805.0,1.237280496,1.237280541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greek Super League,2024-12-22,14:30:00,PAOK,Atromitos,1.52,1.59,7.0,9.2,4.3,4.8,1.97,2.1,1.9,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33853942,232095.0,1234639.0,58805.0,1.236998367,1.236998412,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
